"HolderAddress","Balance","PendingBalanceUpdate"
"0xd1c37b860157cbd072f8d486b3d365198c6ea3ca","0.000000000682451742","No"
"0xf16a809ac6ae471ffe3c93b388072d27d583b06a","0.000000000619226503","No"
"0x50c7f58b02d594f97f72821766654f603ccb8e52","0.000000000597597422","No"
"0x4c7698b10626aa1582abcc9a191d5c0c9decf24f","0.000000000594475263","No"
"0xa93d4288758be21d22d24924aafd3e3922277b9c","0.000000000593115082","No"
"0x97e51dbcd71a7389a358bebf801a154d0e21ba9b","0.000000000585502064","No"
"0x0dc678aadbce30b77b05aaa8eec7fe52d0e5b0e4","0.000000000584898802","No"
"0x10a08e2b14a38bbdcd6cc0a766f3367b873a2df2","0.000000000584680429","No"
"0xdb303931522e851504a23349372423575c0b74a6","0.00000000058426273","No"
"0x50a354f9edaa453d59ffe1f88096b3b8225e7afe","0.000000000578276215","No"
"0x3b9f15e443b9b2b55df08c4e880e72df0b512e40","0.000000000575451455","No"
"0xfc5fe644418ae797e9fdb8f32101c2cbaa73bf73","0.000000000500001493","No"
"0xb2937b3efbe9800623ea0367818a68e3e05ea3dc","0.000000000463336116","No"
"0x8378f0ecb8f8ec52fec6b0c308b24de3f767d9c6","0.00000000035209053","No"
"0x9000285ac15c3f5ec120e3d1d03a4b3928cef70c","0.000000000351310649","No"
"0x790b46e6dfe304a95c7c3836ab761b29513ccc59","0.000000000350000615","No"
"0x9c972d06eceee9dc08e2d295742d2045f8e54fa2","0.000000000349651611","No"
"0x67a753ba87a78ab82d7487b6564c537d14332b7c","0.000000000331926463","No"
"0xc89254dc2cb33df35b5fa61d3bc70c714d922159","0.000000000293181611","No"
"0x074a47b4a107beaef9d8fb5cbb66d7a829383168","0.000000000282208269","No"
"0x86d91d53e6bda4aeeb04f932470367f9c52504a2","0.000000000267467625","No"
"0x107b9fb18a179a5b311c3be00ea088488d9b2ed0","0.000000000266945735","No"
"0x48580ebf1479918537d3d48dc6de0957488edd24","0.000000000255871436","No"
"0x476b7f205c08c438dcdd27e43a671d4b741415d7","0.000000000251387444","No"
"0x631b9ae9a626fae8320c8a7350eed6bb12215239","0.000000000251261676","No"
"0xd60f271a7669804f10001daf191b1f6dc733a0ca","0.000000000238322337","No"
"0xacdde3e6ead63516723d08852992c79f9254be2c","0.000000000228319667","No"
"0x0e82a044ecd87ca24af3ca59f4b88afde775a5c2","0.000000000222524618","No"
"0x5a65bdaafb4f45fbe68d3f05d6febbfb2e0857bc","0.000000000208594155","No"
"0xd5c08f1dba83bb5752909489ea028f9504076cbc","0.000000000196604537","No"
"0xb35fefb36052a74f263b625744b2f775c5496ee1","0.000000000186878644","No"
"0x1d5c284f4bb507b53963f1153d56256f78e89210","0.000000000173298605","No"
"0xa7823b235af28891d533ff39d5575f17e92fb065","0.000000000154340386","No"
"0xe70e1a13e5011033d5e981af8763631cedce4946","0.000000000147195772","No"
"0xf02a6eb1e3dd19dd4a2e0823af00a1a16c9db735","0.000000000141924895","No"
"0xb1c55c6c072b7d4f6124dcad86abb0859427785e","0.000000000129221609","No"
"0xc4b34ecde09ba77f56061cabf25c9dc20020c1d1","0.000000000107173219","No"
"0xde6d22b7b9ff1b05ad580e073bfc6fcc00ceb561","0.00000000010000242","No"
"0x726b87473d37b460f5112a3fd6722e28e3c0c712","0.000000000099950906","No"
"0xed34900514cc80396db8fe98c976ad79ecf17e8c","0.000000000091855904","No"
"0x17061b08892224811aeefa2152118eaa337614ac","0.000000000089783064","No"
"0xf97de5b6f4de6d08fc43f980a14955d8eede725a","0.000000000089674046","No"
"0x3a94390ea76bef80bdf4c02cc002d0a9c60e29d3","0.000000000088842455","No"
"0x282ef65dba7af170c17860ab104aaaebc0299033","0.00000000007096489","No"
"0x6af21759beaddac9d1ba523440a5e562ed6e6aa1","0.000000000066663782","No"
"0x1824befc17aedbc57991c9d7c7fee1bf18ccce63","0.000000000065193998","No"
"0xb3a00c3ca08a1bd29341519a4f1eaedbba82ca39","0.000000000063518259","No"
"0x9393f515f5f229beaae1b7a9ea6ff955f8e51490","0.000000000062566458","No"
"0x83dba32e3f3b04d9f7e2bf4132571804227c5276","0.000000000062248096","No"
"0xa452e8e1d005ec71dd3fe99d37692a318e44207d","0.00000000006013323","No"
"0xd3a0488846521a7ccae6cc0f059b0916f11115c6","0.000000000059201159","No"
"0xd033a60cac3b574e90a7a2f665c8018e88e54319","0.000000000058775923","No"
"0xceb7133758c3617ef7ce00e5c634986dab2d7e78","0.000000000058025028","No"
"0xe5950725d993db6849f180f904eefd361208f983","0.000000000057912391","No"
"0xbd7956f3a8166db76c93d06226e9e0d4a74dcd23","0.000000000057477621","No"
"0x01e2ba6696dac0dddc0d181aef4169df5b9fee59","0.000000000054255379","No"
"0x287567dbdf30421c7e9e1583ac9adc76310a2a0a","0.000000000053729722","No"
"0x128f896fda3de18877036348edf4c111d1618bd6","0.000000000050414874","No"
"0x0d2b035fe84afa77cb06b9a622d6ac755d5ea180","0.000000000041796017","No"
"0xbe2f89928feae8070a9d62b2837615e49ec53ee8","0.000000000040469888","No"
"0xa1b99875425d038bff22571a29d5e791c8a9716a","0.000000000039432922","No"
"0x75a141bfa4a83d4608986727ef18dbfbf8c0d45a","0.000000000036790033","No"
"0xb1c8d206b88b9127ef76230e73efe9795d7a6f52","0.000000000035025147","No"
"0x95ca5e1a9559417dc20925af98ee21ce7a248f60","0.00000000003377312","No"
"0xe9d790a507d0c1821bf20c419b6b67be07d67891","0.000000000032854385","No"
"0xd41705a53272ac68af2fb5e2be3469a3464500cc","0.000000000031956271","No"
"0x6005cb30a7f3edd1f71459c0bd2713b284db1f2a","0.000000000031444852","No"
"0xe800f16ff5828f46be4e08a210e0001d0a24a13f","0.000000000030977103","No"
"0x909084e85753f66d87db8ab26b2e4b4324565103","0.000000000030195099","No"
"0x3b76851cbeaf4da062637bc749aec276d03b9f91","0.000000000030192864","No"
"0x66cb112e729b2a6d31d96f09439670406532665e","0.000000000029643831","No"
"0x1019b3be0d02fc9e28e2922f0b0b52ca0b5c16ed","0.0000000000289486","No"
"0x89a7e45db4759bb14e689e4c0fc4f648dbf2b0dc","0.000000000027538075","No"
"0xbfca82bea8046aa6b26c2c9ac1a71927aaa1c80a","0.000000000026871383","No"
"0xc39907342fec4dbc15f9c5859efa0eab9ce2d79a","0.000000000025185619","No"
"0xc8a70ac42ad45a98783d38188208fb396aca4f22","0.000000000024907726","No"
"0x2fd6f9a75f09369019e82bc8301fd2a789dc9723","0.00000000002390354","No"
"0x0b44e71e2836e4ce322407cb42009b41b09c86cf","0.000000000019083727","No"
"0x643cb36e78308614a1cbd3be121b9be08390789a","0.000000000012850772","No"
"0x7ac6df8264dc34aae8c7f7f856b931b6310ad2cb","0.000000000011760882","No"
"0xf685c5da3ecd6ca557795b087b3937a8e241105e","0.000000000008533273","No"
"0x21d28914f698c6ad1e0fc79c4f8359d589a9d8c5","0.000000000008170894","No"
"0xe5bc29b67dd31c16bfef5edca9346841d79f11b4","0.000000000007803675","No"
"0xe2eac76e36639dd165ee81fcf49bd25c429d92e6","0.000000000006922514","No"
"0x9ee07a5e67f80be1f1224c9c342cb0042ec7e398","0.000000000006916961","No"
"0x617e6e52927580b65fa6a9c366a3a76ff439f393","0.000000000006890889","No"
"0x8ede5fa00c49b0176d6048094c227d5ccfa1ec1f","0.000000000006890236","No"
"0xb182dec6ffd19d7bd7c016a5361297263afecacc","0.000000000006890101","No"
"0xfa713713b1acd89a00e6b35512161630d5ea90de","0.000000000006490666","No"
"0x4f0e7b175b879f79b348262ca53e43a31ecc7c04","0.000000000006470858","No"
"0xcf5ebe07b64bb6b7ff66ba390b0a2c6eb2dedacf","0.000000000006433725","No"
"0xc483418b8d3fd47c31ee66c7181d6d45770e8baf","0.000000000006414753","No"
"0x00d0ab7f0a4758874ca9ed99c8f612e03a84afb6","0.000000000006382298","No"
"0x18e4edba4848753d62a22242e3e4e4b911e3f8a8","0.000000000006335628","No"
"0x9d837774efb22c42d975fd86a8642ce97462f848","0.000000000006300108","No"
"0x80269e02c724407e6e0be28dd8a9304c72b5715a","0.00000000000627914","No"
"0x973d01930107a0669e337509bed55ffee84622ea","0.000000000006109384","No"
"0x0cd75718a873c3261ee5254a3e389caf23006f99","0.000000000006103495","No"
"0x16acead29ab892930c2743ca7240b1dd406af2c9","0.000000000006071127","No"
"0x4e1f05201e80f0a22c788d0a3b9d1fd553f88ad5","0.000000000005969771","No"
"0xeded9bddc264bfb1737e78bc5266b44a91861e6f","0.000000000005928854","No"
"0xc5bac04ae0c34ec3470284e6176833a54f0d4a38","0.000000000005861392","No"
"0xf5bf7e4b18d6d4dfb92bc954fb3485b22eb36aa0","0.000000000005535385","No"
"0x156362ed8dad31f9226350fa747f6eea9fdd0cd8","0.000000000005414144","No"
"0x86759af217e143a492a60fcdd6134d1241f5b57a","0.000000000005241853","No"
"0xb9973f2a0dee11f603994c9ccbfd3027bca175eb","0.000000000004625019","No"
"0x21f55277ad0090a93472125ceb9f2495c6cac5e1","0.000000000003243469","No"
"0x0695241967991dc72bfa38bcfbda0a4d2cf00799","0.000000000003216641","No"
"0x894c933c4113fa86a84262f12610d4e8266e9194","0.000000000003203723","No"
"0xe5f72840d5704e162b40a6ae16816dfe71c6056c","0.000000000003149993","No"
"0x99557c5f79bb71abf755d607162d27762b6d9be6","0.000000000003120638","No"
"0x5d80a1c0a5084163f1d2620c1b1f43209cd4db12","0.000000000003077203","No"
"0xd248ff403b722e2c6b62ce1e0683d037c3262cc2","0.000000000003069417","No"
"0x5799a1ed95821cbf88bcac35bdfcb46aaccce7b3","0.000000000003014759","No"
"0xdd1643978660870c354c33e6ac5adbb9eb7005d4","0.000000000002340432","No"
"0x613d7a8f4fbbefb1bc60107e650589a737ee914b","0.000000000001653336","No"
"0xcde334a73d39fdd54f0798b7e4a08fdcaa7318d7","0.000000000001597642","No"
"0x3b0dee17c4dba4cf9eaee5308125c89fd061ca00","0.000000000001585991","No"
"0xc82c6f0f4dd9328e3c0348f6b9a7c08c86cd38a3","0.000000000001554571","No"
"0xbf79aad6f5f6c287b3b17d1d5b44475b3360dd11","0.000000000001425066","No"
"0xccb1e7a7e4b56cfcd08125ffd8458fabf1509b59","0.000000000001294495","No"
"0x3f973ba2936c3484d04b1e5f8367d6b8079e4752","0.000000000001276385","No"
"0x3e292604ca4339132d6a46d565f5be7c2301a305","0.000000000001167611","No"
"0x28d5fa40b3ca8b6c1d5934fcec6c58361f749b54","0.000000000001151228","No"
"0xc6ba6bb819f1be84efeb2e3f2697ad9818151e5d","0.000000000001148805","No"
"0xf7cba73943a8dc892c3572b57381833547069938","0.000000000001110894","No"
"0xe041fc5c5b18f463283140d328679ebd04d51f8b","0.000000000000954546","No"
"0x22723cc5ae5a1b4514ca41f2466e2ade15cf529b","0.000000000000948093","No"
"0xbb5d6530409fcd0a3526e4c73dc8966c73ff2acf","0.00000000000090198","No"
"0xc7cc004f29a6a53619646a4c6a0a16f20eba7edb","0.000000000000879714","No"
"0xa35de94c287a8a2dd6e324b0f164c515317223ba","0.00000000000074592","No"
"0x5ab1317a541427c4d960c1a3565b0638d17845f4","0.000000000000654432","No"
"0x6ba3d20bf68a33ffc58bbc3e234d6a6266913f6c","0.000000000000650139","No"
"0x7fcfbeeb195fcededfed73b9125f3776c11f9e89","0.000000000000649027","No"
"0x855b11ede8068efa5971760b5b0a6274e1b331be","0.00000000000064818","No"
"0x0e5bad4108a6a5a8b06820f98026a7f3a77466b2","0.00000000000064777","No"
"0x23337471394b3e70e79a62107fb37dfe9553e97f","0.000000000000647249","No"
"0x8aa98470de4bf6a85f13393ae1169a5e625a4e6d","0.000000000000645275","No"
"0xca8ba3edf7ff6626d92a910221e357cdfeb7c49a","0.00000000000063467","No"
"0x95b184e4645485c86c76756f0592b61a1fdc921c","0.000000000000634474","No"
"0x72ce84955f6d4db9683ed218d2d6c1a3f10b2a88","0.00000000000063138","No"
"0x48302a2a5dde607af7768ade5c3afe182d53dc0a","0.000000000000624534","No"
"0x87facccc90b13339d8f136061f1ce1c5c7965032","0.000000000000589406","No"
"0x6c21a841d6f029243af87ef01f6772f05832144b","0.000000000000588285","No"
"0x707ef25d4d67f92ac7f62804d391552370c4dd89","0.000000000000577615","No"
"0xc601c9100f8420417a94f6d63e5712c21029525e","0.000000000000576521","No"
"0x83a74dbfa165b3a76da49fe9b1bbf3e185593970","0.000000000000485229","No"
"0xe0dcbaf6bd744e5dbdd7727a3f106064a2fd3f9b","0.000000000000475022","No"
"0x2cd7ca2ee4ef60bf2d725b82572c659f6f2cf3e2","0.000000000000432585","No"
"0xec688333867c14dff136a6e0287594d5e0eeb207","0.000000000000421932","No"
"0x4fa61f83ba1255462d04cdeffadecaa411ad693e","0.000000000000343767","No"
"0xdb2e02f4ce39c7c965a31056cf487206c62b7a0f","0.000000000000331335","No"
"0x7cbba81f93f6ef3b3e0f2adf0a27f843fa3d6d78","0.000000000000323297","No"
"0x98a7b0a637c3b76b57f9592b75eb33cbcc2ff96b","0.000000000000318972","No"
"0xd6e7d98d9a185cdf8f2c34c684e6582f32b3347a","0.000000000000231794","No"
"0xb621d8c43dab1872b27ae90549022c42f23426e8","0.000000000000207673","No"
"0x3cace3b92e1dfe9b4b40e5a919d7e59d7728652d","0.000000000000193496","No"
"0x6a74649acfd7822ae8fb78463a9f2192752e5aa2","0.000000000000180729","No"
"0x7fa6c2e57d9b21026e60a73cfc3fa2c8b84b0dd0","0.000000000000169386","No"
"0x329f4435e0f22899b733756c71aa12c1004146b1","0.000000000000161502","No"
"0x1498d282b1f2d2226f4aea22219f5be900066ac0","0.000000000000156786","No"
"0x4b9cf9153935e17000d896e78f4230ecd3d9d997","0.000000000000152923","No"
"0x746d7153f009b336ef4c49220545c28ab3be9d61","0.000000000000110506","No"
"0xccfa52dc1d1720c8dbf689baac6cfcf12b239e33","0.000000000000103569","No"
"0x3c6dfb5d608c4849d289d81d8bfccbd48d86d0a8","0.000000000000102612","No"
"0x14b8e5b39070558c5aed55b5bd48be6e8bd888d6","0.000000000000101374","No"
"0x0d5695983ff15a64e27f272c7ad27680f39fe5cf","0.000000000000099068","No"
"0x5957071d5fa23eaeb5a0d3fb4fd801011573abfd","0.0000000000000937","No"
"0x9ade8e1fb2ddb25ccd0eccd42f395d2a6ebe4845","0.000000000000093655","No"
"0x64a75fefd4037b4417f5e999f769bb3564d0178e","0.000000000000084158","No"
"0x1e18c006fce3ee6c6ec6d4290f6ec90441e35fda","0.000000000000081269","No"
"0x3bc3a083d85905afdff3e20b4802b10dbd21bd9f","0.00000000000008121","No"
"0x646edfa485801a36429b32cb2bc4367769603ba3","0.000000000000078505","No"
"0x09c49b66c5814467670eaae1d60c9b3048afd3f2","0.000000000000078029","No"
"0x1b6f876416fd17e0f0cf2b7c47b0f13408156dbe","0.000000000000076014","No"
"0xba2139fade8d0594998e82a97b10c2c7e73fdb2b","0.000000000000073871","No"
"0xe70a59f744722707c690cbb0f5b531d1af870526","0.00000000000007307","No"
"0x70f795df58c9823fa494e284b481c66a39ad6140","0.000000000000072913","No"
"0x51582f18a4f2149d9b0a876930320b06a9c73659","0.000000000000064839","No"
"0xb9be5ea5c013617e017c87b4b64cce27d172fd50","0.000000000000063108","No"
"0x4f847d8143f948d7572511c6c81ba543289f3bac","0.000000000000062996","No"
"0x3f61c53b3440b677495661b4c354a24538360533","0.00000000000006235","No"
"0x968f06d986718a27f89c4bce51d06d6472913394","0.000000000000061758","No"
"0x687f4304df62449dbc6c95fe9a8cb1153d40d42e","0.000000000000058871","No"
"0x49910a3c8c049270a40159e856535807179eb3bb","0.000000000000056075","No"
"0x28cd5e66ca99623ca4f7a2d66d3e8788a4287f63","0.000000000000054876","No"
"0x7100d37385fe7a29debd8f4a76f89ed8a9052f5c","0.000000000000047903","No"
"0xfa3ce8f53eb52fee071099c4bc88d9495c66ba68","0.000000000000047757","No"
"0x0ca9a4babd517ea94d50d028a52db28f1b444825","0.000000000000046669","No"
"0x383c88957e2346d23892a6427869c2630b046f48","0.000000000000046665","No"
"0x43cea538cfaa1dcb91e300dbf5c376cffb879072","0.00000000000004641","No"
"0xfa5910031fbfc760fdc7dfa569113b139a45ef74","0.000000000000046155","No"
"0x0b07c3abb0529a4e9ab7cff3a8ecf844f467e001","0.000000000000045726","No"
"0x5ddfd3a3e652e8c5eb9d32a8897691a8bd208bf0","0.00000000000004124","No"
"0x28b71cb20de4dcd0eceb583ab640a7404f8774e7","0.000000000000039561","No"
"0xf73c24f849bd9fa36502686bf9417fdc3d45bb8b","0.000000000000038677","No"
"0xceb6624bbfc7a38521539b36ae05dc37179e823b","0.000000000000037616","No"
"0xa58627a29bb59743ce1d781b1072c59bb1dda86d","0.00000000000003712","No"
"0xa937f63ba1d69fd7e022fd50628b6d8fcfbde52d","0.000000000000036768","No"
"0x584fd9ca6a743b3f7b50799fbf7da38aa72c87ca","0.000000000000036635","No"
"0xb727fee36a2dc39a8b4c8c27b70fafadf6a47e95","0.000000000000035744","No"
"0xef27f619b3a1daa77cd07c484bf21d1d924b2764","0.000000000000034902","No"
"0xe85cde0f83951985bb864ed213ee42e593917aeb","0.000000000000034336","No"
"0x00c0db2b6d538ee7f27536854374d95130c9802d","0.000000000000033113","No"
"0x349d6f3e15d70fce701ef6254fdb36442b67000f","0.000000000000031435","No"
"0x10fd41ec6fdfe7f9c7cc7c12dc4f0b4e77659bfa","0.000000000000029989","No"
"0xb06114b9997a4a16a078c4107d8eba74a869be4e","0.000000000000029493","No"
"0x5fbba881f76b2b8b093745568612fde3561b430d","0.00000000000002941","No"
"0x59b7ddc4a57f2d9a45ec17bf9aa21f5894b3e9e6","0.000000000000029251","No"
"0xb6b152a8679ec7abdbe3d27c3061943e2517fd4d","0.000000000000028295","No"
"0x6c7d12194327aaf83e584730f070128b67fa0699","0.000000000000028037","No"
"0x4b99247a40f3b872460df3fb1fc0d8e3c1ac5366","0.000000000000026383","No"
"0x34fc4134dc4956955164d8f7ec08d0f78955ac00","0.00000000000002634","No"
"0xe98c4afa5edb05494daa7dfba83af13e34555f9f","0.000000000000026064","No"
"0xbd5364500c7f09c95ab07ec1d8d9ec49e54c33e3","0.000000000000025417","No"
"0x7e8bc7427f2a9464f22f578ce2a39521abcf03c6","0.000000000000024772","No"
"0x19396e2e26c863f6b488e040f1477c1b7a54ec79","0.000000000000024522","No"
"0xbd35ab95ad05dd15ca3bf3257fc68655ce6b9f78","0.000000000000024498","No"
"0x416eb54b41ef37deffd07c0bd0e458d01fd6f146","0.00000000000002355","No"
"0x3a3cbd8556d60562d410a5cd1881e95bfcdefe62","0.000000000000021533","No"
"0x49bdbbc511ec6bbc5d4cf0f45bbbfdd83470a64f","0.00000000000002022","No"
"0x558afca8d68f6a7335837b06ce218a234978225b","0.000000000000019446","No"
"0x86133c621ae2561e3c5b7c9ddbd6ecc12086b271","0.000000000000019313","No"
