"HolderAddress","Balance","PendingBalanceUpdate"
"0xb2dfea663a27191d844aaddd961fc31528b87575","17.840667593169310834","No"
"0x02e24dff7ca34727e131607372232a7e1b4ef38e","17.478824488173348328","No"
"0x1d904c5ff057c8ca8cd88ebf55e4d8d53b423fdf","16.644141745339339877","No"
"0xee449828acb458d703112fb3337fcfaeaf9b6dcd","14.407504128201841453","No"
"0xddf7813cc8b3b55779c7f6625a4a767949cc55fe","13.86834093116227784","No"
"0xcfb331ade6d66ad1cb6765a2dd51ad3aa9a1400e","12.745087602849332953","No"
"0x1f32f3c8b28b7b94f0160da9fb7ba86470bd0f07","12.639116984946610955","No"
"0x2ffa7e9624b923fa811d9b9995aa34b715db1945","11.605444678716002826","No"
"0x21d28914f698c6ad1e0fc79c4f8359d589a9d8c5","10.857125766144543277","No"
"0x29a9d4c62f25d42c7ced2581ab77f32719c7b265","10.349255570774944957","No"
"0xb2937b3efbe9800623ea0367818a68e3e05ea3dc","10.238920064918581871","No"
"0xc7d10382078fc3ebe33cdf8c01000d72437050cf","9.357365632058888494","No"
"0x2c45ef909614e49e9a2ffbf1705055d5d4d2e882","9.11850123550016356","No"
"0x7d32e6f84fc251f168102a2333ffc5d66f1e6a0f","8.981494262105886861","No"
"0x4a24f6087c038e7839dac8993963de3155c03b50","8.949250365727959178","No"
"0xf02a6eb1e3dd19dd4a2e0823af00a1a16c9db735","7.770397541841752798","No"
"0x337cfb6e0466977c6419d5dca8fa8b82904787b1","7.157057344351106742","No"
"0x0ce7e25521a20e273d9da99a98d7dd5f6dbc99a8","6.622908475228553193","No"
"0x3c1195a1c3b48ccbb289e4021b3fbe6ce2804f2c","6.555990682013256965","No"
"0xaf6b78748723a51b15c33b959f40b9235e97006b","5.97749409379831409","No"
"0xd3dfca66a9277ae599197ee1c120dd3cfc853058","5.964215122342269026","No"
"0x84ba92b20ed74713dce9550b2f549d3ae9f5283b","5.964214930503256795","No"
"0x261ee27941abd5448073a1543eaea86d9968b4a0","5.964214529435277079","No"
"0x6beb3c7c915894c4873faef004e4417a89c9d8cf","5.963196831909051809","No"
"0xe606187b439d12d0a122cdbbb51c2575a56a01bc","5.950383503202281155","No"
"0x4bac203d6b26556797608a7e68eea2f61d9431d1","5.929715391046533668","No"
"0x1981bda8e86728ef726ba1eb16842a15256f9dcb","5.78185532904829369","No"
"0xc6ba6bb819f1be84efeb2e3f2697ad9818151e5d","5.738695784130923663","No"
"0xca8ba3edf7ff6626d92a910221e357cdfeb7c49a","5.563830854806435688","No"
"0xf3de14b366576015d531ed71d437c1fa599ec18c","4.437279499566132657","No"
"0x73913cc0481a59706d1f6183a8a66efd930ee2da","4.27674094032554386","No"
"0xc1ba166cc2c249816db1e9d543368d80095ea33f","3.941159040460279872","No"
"0x70162d6833aa6bd74a3f93f90a27537958a8afa6","3.478672772606211883","No"
"0xa1f2324eec16bf201475c1765caeaef963b7873c","2.8975607965767054","No"
"0x2425c5e89794e0c30c602617c01488398a3f5d8b","2.538139072947675601","No"
"0x3fcf3a0dcedf32e3e527cb3d8574e173d7c5fdfc","2.174710009179357861","No"
"0xb62dd3fed834f95a91ae604ef626e4b430e6c9cb","1.791914109916519227","No"
"0xb757df95d845f8deb8b4ddafe74fd54ad2b377a3","1.451200083797364246","No"
"0x87c18b44f42aa099d90e61907c6d748d029a75fb","0.945072030319562773","No"
"0x05723b853bc41c88ffdf577a982dcd3ff4c4bd31","0.767434814853266478","No"
"0xfb67f29698cf843efadb28d2cea1d6549abaf474","0.595543217787211976","No"
"0x5c0818d6f452b812f6e98056f001bc3d6b3f1b7e","0.589597291261771739","No"
"0x4f0e7b175b879f79b348262ca53e43a31ecc7c04","0.589553688847161084","No"
"0xbc28b707431a33dc1767324fb72f0db4b59aefdc","0.579080058509106932","No"
"0x59055c139632aa7912d487816a1ac2fb23a985eb","0.562258634223378073","No"
"0x2b7f0c1ecffe09c94d4d7077ec260db56f817b1b","0.46483584943957762","No"
"0x7e0e4073ce4f616349b6ae17d4492c4b89255cd3","0.433188505116261502","No"
"0x37481b2687f58a8706eca8ee37ccaa090497e7ad","0.377980235987735558","No"
"0x2ea892903007db172ee1d6770eab1adfa7b145d7","0.355051565918300449","No"
"0xa799cf9a9242eb89d77a61571fb14502f6ba453c","0.354111408391402427","No"
"0x7e525f8e0b9503761592a2a2b3f9ac8e2bcd697a","0.345581823312988645","No"
"0x8300a57b8a5d9237aa5740e965cfab9ad7ed1927","0.296235902183600075","No"
"0x1c4d951cef47ce70b315269905ad38fd42817bcb","0.244044171086226253","No"
"0x6c21a841d6f029243af87ef01f6772f05832144b","0.235723582683080968","No"
"0x237d04b3eaa1a21804d40765e5236a2408440b7c","0.169836468880764396","No"
"0x789af3016b228b353a4e133b264fd8aa7b097bba","0.089192384510369344","No"
"0x301f7ff5165cbf954d36ac69300fffab2fbeee33","0.081179917991453257","No"
"0xad4cf317f7a166a769b2bca0ec6c5571e990535f","0.059677080932580701","No"
"0x839c92fc98a8eeab03047cf851b98822fa58b8d4","0.045039873827635364","No"
"0x4c05dd7baeae9f1c8d3985313bc7f0f080a37407","0.043364408950662174","No"
"0xdd70995447f309ef03c52aee6721063aa72b500e","0.042407529270620657","No"
"0x5f864c3718cfcaf8bc5dd50031a87c0a376d67f6","0.036453323733727297","No"
"0x9723cf83706240d9ac610ccac2e9585f99358dc7","0.034604226055969883","No"
"0x405f2e3c72f1462109b380819c4d01bd892dafcd","0.029531286324080551","No"
"0x1dd047085a6d4bb5d752872d1f0174b0fd0edba0","0.029369783848218884","No"
"0x0e5bad4108a6a5a8b06820f98026a7f3a77466b2","0.017827116500451327","No"
"0x28d5fa40b3ca8b6c1d5934fcec6c58361f749b54","0.013887967365809721","No"
"0xceea299d63fdd2d05b4406918a1bdeb429a24316","0.007382681025260752","No"
"0xc9ad3bb85f0e41f51f39ad1d3e854b078831ba1d","0.006482007601218081","No"
"0x4729880c1d8e240f95884b6d8662c015b6990e31","0.006228743363196641","No"
"0xab870d4b63b6ed634f8fb36d36b13aa518f3eb09","0.005877601428303907","No"
"0xe13885bf9f5ca2d74a7cdae5e1fd9911086712ac","0.005559446231353789","No"
"0xa7c2ee1542ccada6210843dcfc4347bf4874bd9f","0.004745029391764407","No"
"0x4b9499354869d6a84dd6a5550451fca665bc0bcd","0.004540473702502097","No"
"0xa6ee4796918b171b0d3e13ec93016852c1da4aa7","0.003232218489558141","No"
"0x6d8d33b504f4c5d26a5c7a6ca51641ddf2c6bc99","0.00312352733815505","No"
"0xa06c44151e84a85456a1370cc73a23848d1802ff","0.002288656220354817","No"
"0x1b6f876416fd17e0f0cf2b7c47b0f13408156dbe","0.001992096980427686","No"
"0x765f1d6d19ac65805032fabe9f2bc158d72b2c84","0.001936932854368446","No"
"0x93e9b4130f7d30427d25c274ea3f147e10c4e6d4","0.001849732938867457","No"
"0x4ae673f8898408d39966de7ecc0bd7128b4b912e","0.001814383034186353","No"
"0xae7e4b5e3866bcc17dca3b03c6140871a7197a5b","0.001690403821230794","No"
"0xb8a16dc085f9cfd934e53e8cea71647488f89800","0.001649609196005629","No"
"0xf40ff7aa7de881c39fa7bb5e997728b05a7aeee6","0.001407670350179832","No"
"0x06e16c13402955a120e3dff86d4c4b6c6b529dc3","0.001406449071187449","No"
"0x37d59d57503abc4ef53f9ad3c3fecd386feeea12","0.001295324260410054","No"
"0xfa925f1c7e0a8ba7939cdb2cff4bd4c7bbba6776","0.001157882611519388","No"
"0xabf0f7bd0dc8ce44b084b4b66b8db97f1b9ce419","0.001101069280183847","No"
"0xd372b30f5d703d77f1dac81eb3b9ac5c6e7930a2","0.001026048010703675","No"
"0x2a9c628f9b1b06a881407ae457ffb0e51fb7e752","0.000948406374417518","No"
"0xa58627a29bb59743ce1d781b1072c59bb1dda86d","0.000948183137639904","No"
"0x9aa59996ccf6297732328cae115817879756e0d1","0.000943276451888241","No"
"0x22222257783f4ae46c637466a538b1691871013e","0.000938315040220503","No"
"0x2d69b0d6cdb1ef41de83e0e61e3d3965b4545459","0.000884585356473245","No"
"0xc74159b27b137ef46805c1a6285cd8112533df56","0.000875842490910281","No"
"0xf0b33205567e01b0190501b30303fa0081e43695","0.000777556833166005","No"
"0xf460655e3e83c9b15d80d7f5f5c9025c5b808187","0.000774481042510461","No"
"0x9dcde9fd7566fe92fc7419cf1c1441c73badc0e9","0.000713805589571566","No"
"0xb06114b9997a4a16a078c4107d8eba74a869be4e","0.000666026220835384","No"
"0x8ae6deae361dbe47389fca915c03d526cd0ac640","0.000662544994130516","No"
"0x49bdbbc511ec6bbc5d4cf0f45bbbfdd83470a64f","0.000636715980815531","No"
"0x76714c1b61740353ec90bbe4f344ad32b2f83030","0.00062898789424322","No"
"0xbf6369325b840a31e6f60ec0e7a8543544ebe1ac","0.000551392036040916","No"
"0xeb2a77971d5a8d3b458b81e7964de27a2453f84a","0.000545217949001302","No"
"0x723e8c19b124abfeaff63eaf9ed6ee19c4167ed5","0.00053036282856891","No"
"0xb84559600ff7ed3343450c308a508c9598ed7760","0.000527349773364595","No"
"0xecc81ebdabdfafbad4f3c49e3e58517aac657ded","0.000511576020895003","No"
"0xeaa5788ac288433ed76229b657a07bd57e85fb23","0.000503966052675812","No"
"0xb4909d610e96c7adaf65b8eff73a1f793569fd5a","0.000490972083818991","No"
"0xde4901634990888102a7a017f36c7bd2f1dc2b1e","0.000459235937598212","No"
"0x349d6f3e15d70fce701ef6254fdb36442b67000f","0.000451007030607979","No"
"0xe0dcbaf6bd744e5dbdd7727a3f106064a2fd3f9b","0.00044911961759832","No"
"0x000000e28faa823d5b53ff6c2922c28335840375","0.000448441110859689","No"
"0x1b0a06a4c7b17829c9e18ddfa6384324fa78f381","0.000445364736310684","No"
"0x081c224064c0323ff5937c856fd21277018fd8f2","0.000428273408124014","No"
"0x8edc2865416fa83c5b3481a3758d51e865a36d72","0.000413219848766772","No"
"0xeda1ba3a1cb1205f702816f1c30ea9a916775a5a","0.000407731462636324","No"
"0x1bd658c933d592519d57fd728a1afb659f474d3b","0.000398641040847525","No"
"0x8fb20c72139b2a971ab814503d61111349f8cc78","0.000383953951357279","No"
"0x808212655d2f3886218e1a116883f026ab2ea5ea","0.000379042887264241","No"
"0xc141abbf98cd008e19702995f88adb407c056f29","0.000364876193023352","No"
"0xf1f505a1e5305d0797aca54405be2cf5733761bc","0.000361068509012569","No"
"0x247fa9a42f6c4505fbdd8bcd7def46e1585b5867","0.000356220513015838","No"
"0x251f5a56047537f5537421cf19f9f681d27677d6","0.000329026921244447","No"
"0x205b190cd2d494d3fe64178166c5a9c8613b0b7d","0.000322793750895787","No"
"0x2ac7dc4813c3bd12252b69365d2f46231e3f2743","0.000319884052352778","No"
"0x386ee9dc427598e3f8f03203c2aca0a342f3ea96","0.000319680611468133","No"
"0xde0ccfbcc11052328c7c928939ebc49e9a15f417","0.000315339892771182","No"
"0xff41c3dad5d6bdbf75b15f9e2f7c23c072a9455c","0.000305165844564438","No"
"0x34fc4134dc4956955164d8f7ec08d0f78955ac00","0.00029814001889777","No"
"0xd3b26c3467ca46967e5e26c0a27b7029f60dfd7e","0.000297887284593084","No"
"0x16e9562ead5eb54151a34841866712c38655037a","0.000291416932489356","No"
"0xe2b5442b1af39fe31fc567a2b6205f312304877f","0.000284743578250821","No"
"0x7b1013c3bc73d33adc6226fd96a676c0d04d179a","0.000284247529824894","No"
"0x4c631dc03c256b006173dc328b18b63cc9f36c5e","0.000275336576856776","No"
"0x5d80284ecd6717da251c9214d8b3977105d1c94a","0.000265341428870475","No"
"0x04261f3a4f4e244b80ed7e3d8b7ff28abd6c4dc9","0.000259596879427393","No"
"0x5f7c30cede26106d06fc0a777f492ef5925a1a90","0.000252544993769759","No"
"0xe24759dff56214433a78ddfcc68af10f58c8c17b","0.000248518924803268","No"
"0x2d67ba09de3be842ee87c30be256e8ab162a073f","0.000244688212220486","No"
"0x28ecab16e94673f078d0a3453929c95c0b367f7b","0.000242157893705086","No"
"0x122edefc9a3a02f4f7c4caf41ad29d9c900d0528","0.000240233725712463","No"
"0x033693f3017b35655b2e87dc1193d2b30b464fae","0.000233334238234597","No"
"0xcec176e7841b5634f5450c7e67321ee8d1945ea1","0.000230981095896025","No"
"0x6e11181bfb52ae0be0c1898898a7b4433a31672d","0.000221393159243133","No"
"0xd1d88c13283c8b4ac78c75ba90dd3c7dd94d110f","0.000220190464837709","No"
"0x5957071d5fa23eaeb5a0d3fb4fd801011573abfd","0.000196339611648538","No"
"0xf6d36d7aeece2b580f963d62b3600fb128117f78","0.000194098699913436","No"
"0x2c8927642c3c33568f94590974b1579e09414d8e","0.00018976731299848","No"
"0x14b8e5b39070558c5aed55b5bd48be6e8bd888d6","0.00018803642126559","No"
"0xab926babe7720789e62713bad1526199964ff7ca","0.000185091844555035","No"
"0xa9ea8aea582ed91280ef1bed3f75fc25bb3f06d4","0.000184846211115936","No"
"0x12402641d0435afc288389e83d87c7486b35c888","0.000175476007109855","No"
"0x80ac36cdad794118af8672b0a52946249751d01a","0.000173530577219101","No"
"0xee32d08e674dbc7ed9547f02e39da62a4689e7b5","0.000173468787511983","No"
"0xa2d36f11e2225d1b89146f443350e825f15b8b68","0.00016886656143902","No"
"0xebb7a04fe816d93214a2630b03467a3c14a1f7ed","0.000168509685938998","No"
"0xa924e7540c39d751bbb146d49456a4e07de7f0d4","0.000167354808188354","No"
"0x04890f71f94a9d2d38f6dffffff56f3e61098b23","0.000164298858081134","No"
