HolderAddress,Balance
0x5BD3e32c6C23fba2512b31B3501e6943FcC522b6,1
0x36B3dd2E264706e0F398f19cdbd49F1c14239afF,1
0x4bfDd49ec40B84Bf29a4D997518Bb2202CA13E14,1
0x8d6f2c69476f858C002Acbe03922FCA6FeA5fE0f,1
0x33664b677A5D5c7590536f9A7F01aadc27Af091a,1
0xE50599a4F4db2032141491607A41C994eA8aCF4c,1
0x72d8B0C06ABa185b6fa872FdaA1a4818629E8464,1
0x339075B35D7899dC9C9A6Ba5457e52f70d9cf107,1
0x55B94aD4773a6242D116020a1497e425c6fAdB82,1
0xF4Da861185B5c2d46b8E41F202375906a45A7751,1
0x6F27f4a743e81D10F081Aa4E41Bd8b341372f681,1
0x389E7CE501036d6028ccAe37a1F2cd4Af3F17950,1
0x6Af4A08e04B75E307df497Ad7F81f10b9084304b,1
0x28EcAb16e94673f078D0A3453929c95C0B367F7B,1
0x0e9E19E7489E5F13a0940b3b6FcB84B25dc68177,1
0xa960d5F0AAEceb88bAAB52DEc35620bc723f3A12,1
0xBbC06c3BaC507Dc541dA1fC233598B3bf79b118b,1
0xf528a8Ad312A6330Ec42591BC53954f021Ee697e,1
0x5eEe23ff5f8C497B942D5Ba7755C864E3a801fc0,1
0x65c5060C68E8ecbA2aD650c98a50cb5749aCA860,1
0x4971B98bfb8C407E38291e443f788d49fa9ff7f9,1
0x64e4BC6401F96d678Cfed475F74ee9c33b1514bd,1
0xc65bC6FA84ACf9bB968063dF6Ab8222EbB9957A2,1
0x744d17684Cb717daAA3530c9840c7501BB29fAD0,1
0xeb066e53731d70eD4Bfe89d7862E092d4fbeF0bA,1
0x21B5A65BD089ECD956BC6e282EbAc365Ea263443,1
0x49107eDA430F4Cd151e93f6589FCA6b6972bcA8A,1
0x713e48C636414A9D30a04E600FF9d945681282AD,1
0x361e4164F1AadAFd9D0BA75289ed71579061A99c,1
0x91d698274B66B5cdEF179CCA84CA546D80783cc2,1
0xDeEA7465ba904B61b27Ef1FabC6B2Ba691F173B7,1
0x1968caeb381D85862dAA11D4f06fBB24689a8f1E,1
0x54186eB3B023bc8c110Bab9Cab7993E363Aa051e,1
0xb47C094520a9b854C1B4505c15B4fbb49170C7A8,1
0x732AC0eA4E559431315d27ef7204da2AcD38cba4,1
0x308A6fa45d5a505D18877ecBD2f52D8EA7414bc0,1
0xe70E1A13e5011033D5E981Af8763631CeDcE4946,1
0x22aCAe0bB0F68D09407b6AC2D6bdB27C429E3873,1
0xFe5882bB279538fbcf75fc3F0aC560e43c8a7a64,1
0xEb9D628e63AdB0855426eCeb07FC91186b104F52,1
0x65735aaE8a75b4087ecD805C0D840FCeDBd34883,1
