HolderAddress,Balance
0x64C367FdE649D8977eC901Bc5EbD7970f517d908,7071748702
0x686CaB37F2ECC70c070288513C2d852E20031Fe7,7004324541
0xa716EC3f8B73A78E49E32030F03eFc836aA85715,6476170520
0x47861e43Bc32d56d9AB476C2e04560993Dce1CD9,5568980461
0x8A1eafcD0f14Dd5c64182DF7FD7e409D393A25BE,5531186933
0x41B5562a4A236aA29795D487baAD4aF1f50c9b4a,5431585042
0x86C467338C8eA7B8c1949B51Cd277934947b4880,5310264707
0xBa2e1899f5276f688253E8eA46E5B59A128A3859,5163185068
0xCeA5bcDd45b8f9F5D6c245f4001097d952006E8C,5135153438
0x59aC093738513De45a7CF2AA3F20239AD6F3D85D,5116533363
0x2803c2DF4cBFB581b03F5857EBC55c47F549D65A,5097961097
0x481c1473FADf8E63aD635221994Fe61cDA37526f,5083032011
0xC152Cd87af2b3774e93ed2ad2523c90C576db5fA,5000907229
0x463864A32e4Bb35eB1252EF0Fe215F177c05a514,5000006603
0x32AA67839A7f8B5440190a9af2A901afFCe45fe1,5000001208
0x50A354f9EDAa453D59FFe1F88096b3B8225E7afE,5000000583
0x885673c945Ea4Fb71006944C8a689E7deCDAe0a7,4941102910
0x6d7e6C82198015b01aFB4E157a99e3F220067a2C,4905945949
0x183a40522CB917243F0e9F12397B4263f8473159,4643166265
0x9649B48B2D6b381f2D370a6DE899F6a632AE49e0,4478699914
0x40E202d737d55c8ccd76FA7D48Ff2bBb071B2Bc1,4060584054
0xdC698758AC0468DF0981896a68F8f9017c6FCEC5,4000001021
0x1691c630C729A1cFb51b43c2B5483B27a895A5eB,3998386766
0x755045835783CF9C38A4F5043199A4b81e1cc798,3951036245
0x7E53502b0D6C1efC21689ECe63BBB3658DbeC274,3808296165
0x426a63fe8af365b16c01b9d395018a822d826E1B,3118119507
0x67E3DE6b1Ae6fA1eb5692beA9c9FB8dfEFa2ef67,3116306720
0x84C66Aa20b71C299E61f8B667C341f646Ff6d2E8,3000000062
0xdE622baAbcf55Bab0f970b44910B593ABF5137f8,2952611687
0xeB91f0aCeff51c3F0Ef60FaB3C64A706876f28aB,2831681837
0xDbC8a2e39d2f4a942cd827aDADF0f7C8268A7b2E,2825133066
0xF5a065b2Db155448B66229Eb4f92e35a3e041985,2721300755
0x2d83489Be94598B6318CED47eaEC684ff513FCce,2713018365
0x13e77925c3998aA8e845e84F1b71F2b8ecD1EE92,2687854824
0x7A698C4547f518EAEB49556DB858c3E425b388fb,2503062715
0x74331373cC4B88d88B82e7Cdf355295766b1C4A8,2490022045
0x17f399b82f488d2eD876239853b94c4022e6c4aF,2462863627
0x253967B0A840723A467dF624f0a2c022AfA9dd0d,2388197210
0x089FD7a9171b11eb30f4F6a32337CBD66AfAa83c,2289212201
0x5883Ef1414D389C1109F14f042486ec710852999,2195222538
0xeaD7D3594BAFe14dA64a4188b22d131d4e3489A7,2154221792
0x89F40A1778352D53049FBa211259aE161DB1a061,2147639656
0xCD2027F7D9F8e3527ECdfDDa353CABD9b5fe52c1,2097914714
0x0C51Ab153753FE9fC66be5c4a278314Cd7fe33CE,2001103039
0x9ACCAE40845818A0447A565baa8F089cECA31f7c,2000033837
0xB02772fBF7c77a6eaBD05D769AA045079F0dB1A3,2000000245
0xe1609Fb9d4342Ad9808C19A5e7fbc45d67A4A9e9,1998647687
0xFD599045A2B72e598bb7401bE13B2686a7a42263,1992535246
0x6315Ef9b2ea6B1d8df704c86c27Aa161Dd2dBeB3,1931975740
0x1ffF93c4689fb9DCEedd3C69cC6cAEFAD7Cf7713,1700000035
0xE8f20BF10d7820e3Bbc6364ce1CdF51b10ad2122,1578775905
0x3bc546f2aae355f29e19c7cE7A53f65fac51f421,1500002694
0xe70E1A13e5011033D5E981Af8763631CeDcE4946,1429530394
0x8d6f2c69476f858C002Acbe03922FCA6FeA5fE0f,1394615023
0xC9d0dcbc5b477345040585b387F2f35388Fb4Ace,1390970802
0x32caBE8e433DebA493a0b573a698127BdD80693B,1327112653
0xaBAE0493F1F39f9B9C5Ffa3521D603Fb8170abB8,1218444334
0x20F37c25c5d1C41c054F355169546F6BeCDF5751,1180445133
0x2EfEfC9792789734839C49578f2eAE2737f6C2DC,1141853335
0x3AE22662b9d97ea0c6b52F15f42A9384fb79f732,1114650917
0x5Ab8E8a5Ac6Ee75BDf3ae1E9Bb5E354232768053,1100683015
0x7f739CBF8dAC324a3F87BdaEb0ab58a2D09a0369,1100000012
0x7778246F84B3D171510778227C6DDf966A5a4F3F,1062964455
0x508BAee20854c6b0B001b278c62644a51A66Daba,1060267046
0xB97e9Fa617C5EF5cbB5e1aCeeB6d6E9Ce0f52aA1,1049762813
0xbd126Ce92C31c4FBe63E5B1D6bE468843FBb27eD,1034872551
0x212147bdb0Ff8F3f22C70E4EB21410B949651F54,1026780991
0xfEac7B2BbbCDc103718E2929650Aea060f20440b,1000874334
