HolderAddress,Balance
0xAA8fC0cc0f3b49746F49b0BBd6590462a2a31F68,907011338433
0xc348B5dD7c64a47EF461cD325611B7b8155D16BC,875882840141
0xbEf1E07918EA598eC91a119D0B0E59950309D8aE,850863700552
0x92C6f8F00A21A586fFD2b0D0Ed473585464724A6,803831882159
0x9c972D06EcEee9DC08e2d295742D2045F8e54Fa2,800796937839
0x98D1A5a125B6b2d758028288287E775EED23a449,754973337538
0xb6F28ba5470f5009F905298658a95c6E991AE6d6,741872223732
0xf528a8Ad312A6330Ec42591BC53954f021Ee697e,736037538942
0x40411Dc3B99F29338AB97365081C2979f1b85599,673617031646
0x8906B2b1A2bDc52DbAf8939a7F6017FDD178bA69,672554813076
0x1161F22541A1aF88DFb7aC3628d5F66e4d4e2202,616197970343
0xE9E6A3f4d2bd12624a90b23aFB0f706e2c110b01,610101133431
0x9ACCAE40845818A0447A565baa8F089cECA31f7c,561302001437
0x1cAfa49299D4F54EF2030D7b0e0F6749045C8709,557795149974
0xEC9Ebe950cAd79fDE4139714283145137cE24AAD,552426848219
0x558aFca8d68F6a7335837B06ce218a234978225b,532020723876
0x00C0dB2b6D538eE7f27536854374d95130C9802D,525534725484
0x22d282Ef5ec088D3dE9D31CC805Fb5A8f0a90Cf7,514121579626
0x97cdd8176084B24ae8a385d4eA9177C31bA0022B,512714733050
0xAF7274D75217CA23D986F2AEA6Ad9d74a8FD00D5,508589568617
0x4b48FaF6195117809231Ec617438Be7606C8CC5b,473618702100
0xB57d6e248f0Cc14B90659EFEA2931497DF3EAe89,455967200233
0x46ebAc76b73Ea4654B2d96D971bF0CEaB2b55f40,437351055873
0x2C8927642c3C33568f94590974B1579e09414d8E,430906664920
0x1CF96f8d594bf73fe9B7aE638b7F24A37733aB52,397819498710
0xA825290063dB885c9BBe51E138E5F6472b53290a,371685465441
0x1058d1fF0f5CEfd620D4FBa19E3359EcC484cCde,354786450253
0xd817C1eA14CcD88Cf3dBA52269EDec4667A575b5,341885148894
0x6315Ef9b2ea6B1d8df704c86c27Aa161Dd2dBeB3,332578980605
0x5372e56628399CD2d3a21EeAF394e82b1f0FAB9C,323242546927
0x65c5060C68E8ecbA2aD650c98a50cb5749aCA860,292684763057
0x38ef62DC836c1F917bBf3100d32cC2aeFd11FfF6,286642406742
0x44646C1823433071cb4d60E90738161F7a056cc1,269292027887
0xB36975e9eaeB2a97Bd129252206a9541c4D0300F,268699151261
0x4FD3058eB1834aa48097E66C27eaD05B7F9D015b,260816268266
0xa5d5BE9DF1741Bd5DC1ba6991BFA3aDFa13F3ad5,254959524884
0x3E2681E79877BDbceE74be466615d5107fe49026,250781826649
0x474017bFc7a692782C41Dd01Fe437823c3aA4a85,217826854232
0x0735A3936193a2582Fe12f0Cb157C2b3bED76931,203250395464
0x93039d0C62E5C0bf2f800367a9BF76Cdd06C7bA5,201191194603
0xd0C887eDaaaD7b0856b8F048FaE4A53d80dE4225,186474108229
0xc618D8215180e283B17d7F709Fed07b9b8e712b4,180354412312
0x48b3592f02e38280d6dA2082b06f47fc93B894aF,175392969008
0x1D904c5fF057C8ca8cD88EBf55e4D8d53b423FdF,174992574233
0xaF4091E6C95c9a769F75C619f1a88556fE1faec6,174619093871
0xdA731BB54d40E9cb389b094Be994eD21CF529150,165125985689
0x853c94AAee967d2A105331703F80aABc6c948a75,163575311477
0x84a6a7c0674A3AA03e09c026600cb46181821f07,159334410908
0x7E504549454f7C070b689edb6054C1FC8c013dfb,153985213816
0xE480FE484F94Ae31297c9Dc74d1f884Bc0985800,149082215128
0xe98D7b1bc56F9eE5596124Ad05a9FCcf45d85354,148281485988
0x004aae423fc5052a89A3c68CCc5F279162337200,144070679511
0xbBf15e008535cB93A7e2168038DC316c56faf791,143731001578
0xA33372d205dAfb97bBe5434B83FB2C9feF58320E,137950595266
0xeB111b5c7AB37b1Ffea132C60CEb70C91AB31146,135565219263
0x86C467338C8eA7B8c1949B51Cd277934947b4880,135061257926
0xe7162333F3cC81D2e585a31CB08A0BE83Fa2c52f,134594022809
0x19e480F9eB4a1C4a608Eb531F16Ec8fDE1787a14,128780367912
0xC152Cd87af2b3774e93ed2ad2523c90C576db5fA,117446576397
0x7E53502b0D6C1efC21689ECe63BBB3658DbeC274,108595164128
0xfE6776498f7b814A6b7b69fc37cDf8A993B01708,106740237744
0x3D37C6c225C92476F7CC7882e705A24674639311,104792617816
0x2332AA3fDb7fFa39a2ceF8A9aCa6988342B89781,99972939499
0xC021849AfaeA04d019E2f8a422425F222cF11482,98120391736
0xD60f271a7669804F10001dAf191b1f6Dc733A0ca,95999902729
0xF0346594f2f4fe1959e32EC7178a156d9F447A8d,92834444861
0x3a3cbD8556d60562d410a5Cd1881E95bFcDEfE62,89734220000
0x1dAC32947CD796b4203f69A5a6748e6775d92800,87477019681
0xc4F6a96846fcC8E773158e34d166a40B3Bc19898,80364084696
0xD782059De58EBE238592198b97f10E77A1EB6ca7,74205683508
0x40d7f712b57d62B7D8f06785aDA799759df056C9,68241154588
0x6E5866Ca7787b95E1B00A93D7CA03ba06A481580,67439724057
0xf4E6232d2f86Bd3399D956b3892d6B1893e1e06E,66781190452
0xb39d9d81Ce88Aa1679f0570af6E452D50358eA3F,64623226948
0xFD599045A2B72e598bb7401bE13B2686a7a42263,64041603035
0xCeA5bcDd45b8f9F5D6c245f4001097d952006E8C,62732579211
0x44941A432Ceac89d83c09df22396524F264fD07e,61660122111
0x579435914E1d9fC5eAC3Ab6C15Cf6Eb7CBc09669,61642224327
0xee4641Df6Ca7A185EC582D01fB2bD4C4339dD323,60697721972
0x39AcCC516190A2007c6373768542edf10Dc84c30,60549752533
0x67958494E70C77a537101AD0B35B44AD3b072dC5,48248497191
0x6f3607c227b2470Db1daef4fcb35414fACba5739,48120725678
0x8fB20c72139B2A971Ab814503D61111349f8Cc78,47888144333
0xF004830f1a3AcB9d0D0D386690E45D140332124D,47824643202
0xfe4C05233543f2881Ae4c54240fD4A190d495285,46781555408
0xb28948dBCCC9d3f3E2173BEDa1853aFa8ebacc0A,46015301834
0x60deC93EDC9e9678267e695B8F894643bE968F2e,45329784548
0x1A929b5d550C45ca8A0cFDB82F7c9C15FC278f31,44660775176
0x47100eA10BF24C7e34B498fcD96E37c066158eA8,41809703053
0x90983607e3049864Fd3962A3a36bde85a745eB6F,40112580469
0xd43F73B2c81E1fA55AAF7d7665481cbD0fAAb789,37753900881
0xAc7e04b9B3757cd94EAEeC4Abaa5b754EC2C0f88,37699630415
0x1acb1140e001C82bE0833E436Eb70Db92F4d2657,37677702732
0x37D92a1bAB189B2F58975c4ee6210343F3E926a0,32748123373
0xfF15A6aEd2c0AAf60C84f4eB7880E91cfc25464F,30878139932
0xA6111e55f43B7122E5682c16c339d071Cbf7201A,27213375410
0x60f27f93c147b0605Ce8Fa7c20c25Df268C0898A,26164702828
0xCFeD01b111deaCa96d9595F9530fFf2722E77E43,25185763614
0x60594664D69099547c7425061c7cF10F2df771e7,24269066706
0x87A09bef77c381aDC4f69D12A593A3a2604b13d1,21868308443
0x2E10E5241C6bA4425118E65047715c7673Ee6fa8,20204849616
0x707eF25d4d67f92aC7F62804d391552370C4dD89,19797699110
0x457D68D805D3aD3C70E7b2fe762675792b60B2D4,18888259494
0x52122DE41F0C97D11949Ac86Da2172c778512735,18858926619
0x95F2D270D6a0cA45f2ef5BAF573905be36DBBC06,17905135674
0x26D914064191e719F6399a976F2F0D27ac1943C8,17738181862
0xF75cD3Afd55213aebdC50De32Cca25BF191Df49A,16984510554
0x46D3e9097BE0bea3106a2fcBe30A6c80C389A8A2,16502241258
0xf17668Ff22c63E63475D5f7DbDf7585D51E52c76,14949557455
0xfd9b2Ce25b2d9d36f28f01BBcaDc1010828F70BC,14837910021
0x732AC0eA4E559431315d27ef7204da2AcD38cba4,14089781999
0x8c005D22f6d524Ec1C2145B523d370A1e9bDb700,13195311137
0xDD70995447f309Ef03C52aEe6721063aa72B500e,12892861826
0xd102B765F706004CF0B9d46952Fb70b4A4604542,12574599775
0x686CaB37F2ECC70c070288513C2d852E20031Fe7,11746346301
0xdd3917eB7bFc8015B20759EA426D537Ab1cFB87c,10934979090
0xcec176E7841b5634F5450c7e67321EE8d1945eA1,10476157167
0x3E55ecA97954eB54734946BEEb4CB61D76CfE54A,10419935085
0xB97e9Fa617C5EF5cbB5e1aCeeB6d6E9Ce0f52aA1,10132271702
0x72718B587bB239D5c8ce1278412768c414e44113,9230812483
0x5127C4e49082EF3FFb115Bb0b3C75f03340C759a,9077809356
0xA60D2EA517EF81C6ec9FC675c28B597Bd0932332,8795092562
0x540B1664d7428F2e5dC84e9bC606F31d11E908Fa,8400928249
0x9B6Af078f0eE5DCF827d1F2BB5fEF8FDAD90C5aF,8259766785
0x97E51dBcd71A7389a358beBf801a154d0e21ba9B,7676189454
0x1122507B2a7A3d4c54396c12FA096F1A33341Fa5,7480934686
0x0238b9bB23af9221488aC4d8c0bDa0E08E9d130d,6949848888
0x0B9fe75aA10Ff38fb0Db265b2581EFbD8CbcA83C,6620383903
0xF1230522f6B4D7104C8Aa1F473DAf5d117fB14cc,6437043881
0xcCA6b5689d2003B292E6eb3ADc18B14f62d021eC,6232505744
0x872783Ab5f0ba9F97b5cAcfA115d9B852543B9ab,5695436994
0x6F27f4a743e81D10F081Aa4E41Bd8b341372f681,5621837786
0xC5B8421dd6c1E873ce22Be3b5178bBaDc979786C,5509675509
0x66b85978e50035586eA70A79790E9A4f8aa8Bd10,5218411494
0x5E81856DE1e66279a67fDFe63b19039F81faE2DF,4808442021
0xf46E825ab7aD0e5f5Fe56fa855a90f56e9cFCD3C,4179917220
0x8D8BDa55ED78035947597CB64F6ACa72739f0580,4008343260
0xD4a22C86cbCac289823DF4b23833BeE93fC880c4,3498169314
0x092aE998C37682C335aDaBDb95e72c7023a0DA62,3362115005
0x0407Ac2f4cA899ceEd28737aD444f1a33178c7c1,3108915457
0x64E39E4d40f7b06eCA282897db4Ced6d62EF4512,3018049040
0x77B84a40d20F63fA467d62934DeEbf57c8ce122D,2756220963
0x1C726D2dBC8F55D275e950306dE5Fa61da335a89,2691238426
0xf88055629B432d27966C02622Df4D45b1348761b,2599985179
0x9BC8568aa1E0aa72131bd05373E27a90C7602B14,2568841394
0xE063c36903856Be3f289Bd19B9D7072DeEAdc3be,2243431452
0xe735E1Aa65653C8a9611F7ABDEfc843904A91F81,2027336844
0xE59EBbf4A10493cf5833f69CD142C71CCc72428c,1439659831
0x99e4b3a0217f7e45815CC7726CaEeC63689a016F,1107754613
0x2803c2DF4cBFB581b03F5857EBC55c47F549D65A,1078356581
0x4FfD0A59a26cB2Aa76D403215e4cC2845C053994,1055212896
0xE86fab7b022973D5449cB3D09Ce13Fd43b6522F4,997274668
0x4bfDd49ec40B84Bf29a4D997518Bb2202CA13E14,788677950
0x21D28914F698c6Ad1E0fC79c4F8359D589a9D8C5,689391420
0x37e229DA51d1c1E1BDF05e2c0d3E9493bfD33D6C,542390132
0xbAc44698844f13cF0AF423b19040659b688ef036,540535975
0xFe5882bB279538fbcf75fc3F0aC560e43c8a7a64,516985068
0x9F620cCbcb854f15575bCEFFfC41DAc3173f2b48,374640953
0x0dC3bea115678a05286B30c9B708Aa72D80b208B,367851770
0x72d8B0C06ABa185b6fa872FdaA1a4818629E8464,354994096
0x3a9E0Da873dbe52d7869e2fa76aeEd965ffc01DC,276933926
0xF2C73C2530cC3b5c30573195E979a247607a430C,213626034
0x22b908c2FeA7a1e6043FfcDBc77D660D4D326961,159552053
0x7f7b60d093d6aE90d314EdA14A6c4D8207841CAa,138050158
0x7d03B76b3687Dd25c10d3e5E6E0B022942173F4C,75506371
0x5716ed49df506638cF0e23FB2cF95eD6d923eBd4,69939666
0xff99AfcB2fc368bB97Fa13c9d0Ec89da979F5A00,15699504
0xfA713713B1ACd89A00e6b35512161630d5ea90de,13662373
0xa47d61d81a23E50fA0BACD591f6cC79aC96241dF,8546867
0x14f69F9C351b798dF31fC53E33c09dD29bFAb547,5836202
0x80777A8E6a243F172db168748dd58587Ede914b8,3239948
0x88579bCb942898F10feD2c954AbBa022331c9d99,508373
